,Unnamed: 0,name,nba_career_length,Games,Points,Rebounds,Assists,FGP,FTP,EFGP,best_year,TFGP,WS,url,allstar
690,690,Leonard Gray,3.0,66.0,13.6,7.2,2.1,56.0,64.2,,2.0,,,grayle01.html,False
691,691,Stuart Gray,7.0,78.0,7.5,6.5,0.5,57.3,56.4,,4.0,,,grayst01.html,False
692,692,Sylvester Gray,1.0,39.0,12.6,7.6,1.0,54.3,51.7,54.3,1.0,0.0,,graysy01.html,False
693,693,Jeff Grayer,9.0,125.0,20.0,7.3,2.0,52.6,68.6,,4.0,,,grayeje01.html,False
694,694,A.C. Green,16.0,115.0,14.7,7.7,1.6,60.2,69.6,,4.0,,,greenac01.html,True
695,695,Kenny Green,2.0,84.0,14.9,6.6,0.9,54.3,66.2,,1.0,,,greenke02.html,False
696,696,Lamar Green,6.0,71.0,11.3,12.9,,45.7,55.4,,1.0,,,greenla01.html,False
697,697,Litterial Green,5.0,116.0,18.2,2.5,4.0,41.8,73.7,48.5,1.0,39.5,,greenli01.html,False
698,698,Mike Green,7.0,80.0,24.4,16.1,,58.1,,,1.0,,,greenmi01.html,True
699,699,Rickey Green,14.0,60.0,19.7,3.3,4.2,48.7,77.6,,6.0,,,greenri01.html,True
700,700,Sean Green,3.0,88.0,18.0,4.5,0.9,44.2,71.7,49.2,1.0,33.1,,greense01.html,False
701,701,Sidney Green,10.0,119.0,17.4,10.7,1.3,53.1,72.3,,3.0,,,greensi02.html,False
702,702,Steve Green,4.0,36.0,0.4,0.4,0.1,41.2,40.0,41.2,1.0,,0.1,greenst01.html,False
703,703,Willie Green,12.0,124.0,14.3,4.2,2.2,46.1,75.7,50.3,6.0,35.2,13.8,greenwi01.html,False
704,704,Orien Greene,4.0,104.0,7.0,3.4,3.1,40.9,72.6,48.6,2.0,31.6,8.2,greenor01.html,False
705,705,Dave Greenwood,12.0,70.0,9.5,7.1,,46.8,59.9,,2.0,,,greenda01.html,False
706,706,Lynn Greer,1.0,137.0,15.3,2.6,3.2,40.3,85.2,49.5,1.0,39.8,18.0,greerly01.html,False
707,707,Claude Gregory,2.0,110.0,15.9,6.1,1.0,44.0,72.7,,2.0,,,gregocl01.html,False
708,708,Kevin Grevey,10.0,84.0,21.4,6.5,1.9,51.7,77.8,,6.0,,,greveke01.html,False
709,709,Adrian Griffin,9.0,123.0,11.5,6.5,2.2,50.6,65.4,51.5,1.0,27.8,,griffad01.html,False
710,710,Eddie Griffin,5.0,30.0,17.8,10.8,1.6,42.9,73.4,47.2,2.0,32.0,4.6,griffed01.html,False
711,711,Paul Griffin,7.0,105.0,10.3,9.6,2.5,56.7,65.7,,4.0,,,griffpa01.html,False
712,712,Darrell Griffith,10.0,126.0,18.5,4.6,3.0,52.3,69.7,,3.0,,,griffda01.html,False
713,713,Bob Gross,8.0,66.0,11.1,6.5,,49.5,82.6,,2.0,,,grossbo01.html,False
714,714,Ernie Grunfeld,9.0,101.0,22.3,6.6,2.4,50.6,78.9,,5.0,,,grunfer01.html,False
715,715,Tom Gugliotta,13.0,112.0,13.7,7.3,2.1,47.6,66.8,55.3,5.0,40.8,,guglito01.html,True
716,716,Matt Guokas,10.0,89.0,4.8,3.3,0.7,54.9,60.0,54.9,1.0,0.0,,guokama02.html,False
717,717,A.J. Guyton,3.0,128.0,16.4,3.4,3.1,45.5,79.0,54.1,2.0,41.4,15.6,guytoaj01.html,False
718,718,Scott Haffner,2.0,116.0,15.0,2.9,3.5,47.5,87.2,,1.0,,,haffnsc01.html,False
719,719,Lindsay Hairston,1.0,73.0,15.8,11.0,,51.2,61.5,,1.0,,,hairsli01.html,False
720,720,Malik Hairston,2.0,117.0,14.1,5.1,2.1,50.4,64.3,56.4,2.0,39.5,14.2,hairsma01.html,False
721,721,P.J. Hairston,2.0,71.0,10.0,3.2,1.0,38.8,80.0,50.0,2.0,34.9,6.3,hairspj02.html,False
722,722,Marcus Haislip,4.0,89.0,8.4,3.4,0.5,53.0,70.5,56.6,1.0,37.3,7.6,haislma01.html,False
723,723,Jack Haley,9.0,86.0,3.7,4.4,0.6,42.5,63.6,,3.0,,,haleyja01.html,False
724,724,Darvin Ham,8.0,90.0,8.1,5.1,1.0,59.7,49.8,59.7,5.0,0.0,,hamda01.html,False
725,725,Steve Hamer,1.0,104.0,13.6,7.2,0.7,55.8,66.1,56.0,1.0,27.3,,hamerst01.html,False
726,726,Jordan Hamilton,5.0,93.0,4.3,1.4,0.5,42.5,75.3,51.4,3.0,32.4,3.3,hamiljo02.html,False
727,727,Justin Hamilton,3.0,113.0,6.9,2.6,2.7,48.9,73.9,55.3,3.0,33.1,9.6,hamilju01.html,False
728,728,Richard Hamilton,14.0,103.0,19.8,4.5,2.6,42.6,82.6,49.9,6.0,37.8,16.8,hamilri01.html,True
729,729,Roy Hamilton,2.0,108.0,12.5,2.3,4.7,51.9,68.5,,1.0,,,hamilro01.html,False
730,730,Zendon Hamilton,6.0,114.0,15.9,8.3,0.5,47.5,70.4,47.5,2.0,0.0,,hamilze01.html,False
731,731,Tom Hammonds,12.0,123.0,16.9,7.2,1.4,56.6,80.1,,8.0,,,hammoto01.html,False
732,732,A.J. Hammons,1.0,132.0,12.1,7.0,0.8,53.9,69.0,54.1,1.0,26.1,13.8,hammoaj01.html,False
733,733,Darrin Hancock,3.0,34.0,7.5,4.5,1.4,54.2,65.8,54.2,2.0,0.0,,hancoda01.html,False
734,734,Ben Handlogten,2.0,109.0,10.7,7.6,1.1,53.4,64.1,53.6,2.0,100.0,,handlbe01.html,False
735,735,Phil Hankinson,2.0,85.0,14.7,7.7,,50.5,78.2,,1.0,,,hankiph01.html,False
736,736,Ben Hansbrough,1.0,134.0,12.0,3.6,3.6,45.1,78.2,57.0,1.0,40.5,17.0,hansbbe01.html,False
737,737,Tyler Hansbrough,7.0,142.0,20.2,8.6,1.1,53.6,79.1,53.9,1.0,31.6,28.5,hansbty01.html,False
738,738,Bob Hansen,9.0,111.0,10.3,3.7,2.3,47.1,72.1,,3.0,,,hansebo01.html,False
739,739,Glenn Hansen,3.0,76.0,18.1,8.1,3.0,46.6,66.6,,1.0,,,hansegl01.html,False
740,740,Lars Hansen,1.0,95.0,9.9,6.3,,55.5,69.3,,1.0,,,hansela01.html,False
741,741,Travis Hansen,1.0,86.0,13.2,4.8,1.7,43.4,77.4,47.9,1.0,36.9,8.6,hansetr01.html,False
742,742,Reggie Hanson,1.0,101.0,11.6,5.4,1.3,50.5,73.5,53.5,1.0,35.0,,hansore01.html,False
743,743,Bill Hanzlik,10.0,109.0,5.9,2.4,1.7,50.0,76.5,,7.0,,,hanzlbi01.html,False
744,744,Luke Harangody,2.0,129.0,19.2,9.5,1.6,47.6,78.2,48.6,1.0,32.6,19.4,haranlu01.html,False
745,745,Anfernee Hardaway,14.0,66.0,20.0,7.7,5.9,45.6,71.7,52.6,1.0,34.6,,hardaan01.html,True
746,746,Alan Hardy,2.0,112.0,6.9,3.8,1.0,48.1,63.9,,2.0,,,hardyal01.html,False
747,747,James Hardy,4.0,80.0,13.4,9.7,1.1,52.8,70.6,,4.0,,,hardyja01.html,False
748,748,Derek Harper,16.0,90.0,10.9,3.6,4.7,47.8,70.1,,6.0,,,harpede01.html,False
749,749,Justin Harper,3.0,137.0,10.6,4.8,0.7,48.3,71.1,56.4,1.0,38.2,13.8,harpeju01.html,False
750,750,Mike Harper,2.0,105.0,1.5,1.5,0.6,44.8,55.4,,2.0,,,harpemi01.html,False
751,751,Ron Harper,15.0,120.0,19.8,9.3,2.8,53.4,64.2,,1.0,,,harpero01.html,False
752,752,Matt Harpring,11.0,124.0,17.9,8.0,2.3,46.5,75.3,53.0,5.0,36.1,,harprma01.html,False
753,753,Josh Harrellson,3.0,94.0,4.7,4.7,0.4,54.9,64.9,56.2,1.0,31.0,6.8,harrejo01.html,False
754,754,Adam Harrington,1.0,91.0,12.5,3.3,1.8,39.1,73.1,49.6,1.0,35.0,7.6,harriad01.html,False
755,755,Othella Harrington,12.0,132.0,13.9,7.4,1.0,56.1,73.2,56.1,4.0,0.0,,harriot01.html,False
756,756,Devin Harris,15.0,96.0,14.8,4.1,3.1,44.7,77.8,54.2,6.0,37.5,17.6,harride01.html,True
757,757,Lucious Harris,12.0,122.0,19.0,4.8,2.4,45.8,72.7,52.0,8.0,36.2,,harrilu01.html,False
758,758,Manny Harris,4.0,98.0,17.0,5.7,3.7,40.6,82.7,46.1,1.0,31.8,13.3,harrima01.html,False
759,759,Mike Harris,4.0,121.0,16.6,9.2,1.0,60.2,73.1,61.7,4.0,38.5,22.0,harrimi01.html,False
760,760,Steve Harris,5.0,122.0,18.6,3.5,2.0,54.8,84.7,,2.0,,,harrist01.html,False
761,761,Terrel Harris,2.0,134.0,9.8,3.8,1.5,44.0,81.5,51.7,1.0,36.6,10.6,harrite01.html,False
762,762,Aaron Harrison,3.0,79.0,12.4,2.8,1.6,41.0,78.7,48.7,3.0,33.5,10.2,harriaa01.html,False
763,763,David Harrison,4.0,88.0,15.0,8.0,0.6,60.1,55.3,60.1,2.0,0.0,14.4,harrida01.html,False
764,764,Jason Hart,9.0,132.0,11.4,3.3,5.4,39.3,71.2,44.5,4.0,32.6,11.6,hartja01.html,False
765,765,Antonio Harvey,8.0,63.0,7.1,4.8,0.7,46.0,49.6,46.0,3.0,0.0,,harvean01.html,False
766,766,Donnell Harvey,5.0,37.0,10.1,7.0,1.0,50.7,61.0,50.7,3.0,0.0,4.0,harvedo01.html,False
767,767,Scott Haskin,1.0,111.0,11.9,5.6,0.7,55.0,71.1,55.0,1.0,,,haskisc01.html,False
768,768,Clem Haskins,9.0,76.0,22.1,10.6,,45.4,75.1,,1.0,,,haskicl01.html,False
769,769,Trenton Hassell,9.0,84.0,19.4,8.2,4.5,47.1,77.9,52.1,1.0,34.5,10.8,hassetr01.html,False
770,770,Joe Hassett,6.0,124.0,14.7,2.4,2.8,49.3,86.5,,3.0,,,hassejo01.html,False
771,771,Scott Hastings,11.0,120.0,14.8,5.7,1.3,54.4,74.8,,7.0,,,hastisc01.html,False
772,772,Spencer Hawes,10.0,31.0,14.9,6.4,1.9,53.2,75.5,53.3,7.0,33.3,4.4,hawessp01.html,False
773,773,Steve Hawes,10.0,73.0,20.8,13.2,,53.9,67.1,,4.0,,,hawesst01.html,False
774,774,Bubbles Hawkins,4.0,77.0,14.9,4.1,,47.5,65.7,,2.0,,,hawkiro01.html,False
775,775,Hersey Hawkins,13.0,125.0,24.1,6.5,3.2,53.9,80.6,,3.0,,,hawkihe01.html,True
776,776,Juaquin Hawkins,1.0,88.0,6.9,3.8,2.0,47.2,51.9,48.6,1.0,19.1,,hawkiju01.html,False
777,777,Michael Hawkins,4.0,112.0,9.2,2.7,4.0,41.8,73.9,51.3,1.0,38.2,,hawkimi01.html,False
778,778,Nate Hawthorne,3.0,75.0,13.3,7.0,,45.4,65.7,,3.0,,,hawthna01.html,False
779,779,Chuck Hayes,11.0,134.0,9.0,6.9,2.2,50.3,73.3,51.3,1.0,24.4,18.4,hayesch01.html,False
780,780,Jarvis Hayes,7.0,84.0,18.0,5.0,1.5,45.7,77.2,51.9,1.0,36.9,9.2,hayesja01.html,False
781,781,Nigel Hayes,1.0,150.0,12.4,5.3,2.1,44.6,66.6,48.3,1.0,33.2,19.1,hayesni01.html,False
782,782,Steve Hayes,5.0,110.0,17.6,10.4,0.7,54.1,71.1,,2.0,,,hayesst01.html,False
783,783,Lazar Hayward,3.0,138.0,13.5,6.6,0.9,45.2,78.9,50.9,1.0,35.7,17.0,haywala01.html,False
784,784,Brendan Haywood,13.0,141.0,10.0,6.0,0.8,63.7,59.1,63.7,8.0,,19.3,haywobr01.html,False
785,785,Luther Head,6.0,128.0,10.1,3.1,2.5,47.3,75.2,58.2,2.0,38.2,15.1,headlu01.html,False
786,786,Gar Heard,11.0,78.0,15.7,10.6,,46.6,60.0,,1.0,,,heardga01.html,False
787,787,Alan Henderson,12.0,124.0,16.0,8.8,1.1,54.0,64.6,54.2,5.0,23.1,,hendeal01.html,False
788,788,Cedric Henderson,5.0,28.0,15.5,7.1,0.9,54.4,68.3,,2.0,,,hendece02.html,False
789,789,Dave Henderson,1.0,128.0,12.2,4.0,2.1,48.5,70.2,,1.0,,,hendeda01.html,False
790,790,Gerald Henderson,8.0,103.0,15.0,3.2,,48.1,62.7,,8.0,,,hendege02.html,False
791,791,J.R. Henderson,1.0,127.0,14.2,6.4,1.6,54.9,63.8,55.3,1.0,35.3,,hendejr01.html,False
792,792,Tom Henderson,9.0,54.0,20.0,3.6,,47.4,81.1,,3.0,,,hendeto01.html,False
793,793,Mark Hendrickson,4.0,108.0,13.9,8.6,1.6,56.7,73.1,59.2,2.0,37.4,,hendrma01.html,False
794,794,Conner Henry,2.0,101.0,12.2,4.0,3.9,43.0,77.8,,2.0,,,henryco01.html,False
795,795,Myke Henry,1.0,120.0,8.3,3.9,0.6,47.5,70.3,52.2,1.0,33.3,5.3,henrymy01.html,False
796,796,Xavier Henry,5.0,36.0,13.4,4.4,1.5,45.8,78.3,55.5,4.0,41.8,4.9,henryxa01.html,False
797,797,Steve Henson,7.0,127.0,13.0,2.4,4.6,44.2,90.0,54.2,3.0,44.7,,hensost01.html,False
798,798,Chris Herren,2.0,87.0,15.1,2.1,5.4,45.8,63.6,54.3,1.0,36.7,,herrech01.html,False
799,799,Carl Herrera,8.0,33.0,16.7,9.2,1.6,56.5,80.4,56.9,6.0,37.5,,herreca01.html,False
800,800,Keith Herron,3.0,117.0,18.5,4.8,,48.0,76.8,,2.0,,,herroke01.html,False
801,801,Bill Hewitt,6.0,51.0,19.1,11.3,,46.3,67.9,,1.0,,,hewitbi01.html,False
802,802,Roy Hibbert,9.0,136.0,10.9,5.9,1.3,60.3,68.0,60.5,5.0,100.0,22.0,hibbero01.html,True
803,803,J.J. Hickson,8.0,31.0,14.8,8.5,1.0,59.1,67.7,59.1,5.0,0.0,3.9,hicksjj01.html,False
804,804,Cory Higgins,2.0,132.0,15.2,4.1,2.4,46.7,82.5,51.2,1.0,34.7,14.5,higgico01.html,False
805,805,Mike Higgins,2.0,60.0,3.2,1.5,0.2,46.4,75.4,50.4,1.0,32.4,1.5,higgimi01.html,False
806,806,Rod Higgins,13.0,104.0,13.5,5.8,1.9,53.2,80.5,,1.0,,,higgiro01.html,False
807,807,Sean Higgins,6.0,72.0,12.5,3.3,1.7,49.0,78.5,56.3,5.0,44.8,,higgise01.html,False
808,808,Kenny Higgs,3.0,106.0,17.9,2.9,,43.9,76.4,,2.0,,,higgske01.html,False
809,809,Johnny High,4.0,54.0,16.7,4.8,4.9,44.6,67.7,,2.0,,,highjo01.html,False
810,810,Armond Hill,8.0,77.0,13.7,4.2,3.4,47.1,79.0,,2.0,,,hillar01.html,False
811,811,Jordan Hill,8.0,97.0,12.5,7.9,0.8,57.8,63.6,57.8,6.0,,12.1,hilljo01.html,False
812,812,Tyrone Hill,14.0,126.0,15.9,10.9,1.0,57.9,69.2,57.9,7.0,0.0,,hillty01.html,True
813,813,Darrun Hilliard,3.0,132.0,11.4,3.0,1.9,43.6,74.8,52.9,2.0,36.7,14.2,hillida01.html,False
814,814,Darnell Hillman,9.0,23.0,15.3,14.2,,48.6,61.5,,1.0,,,hillmda01.html,False
815,815,Kirk Hinrich,13.0,141.0,12.4,3.8,4.7,49.3,77.6,58.7,3.0,43.0,20.0,hinriki01.html,False
816,816,Roy Hinson,8.0,119.0,12.8,7.2,0.5,50.2,60.6,,3.0,,,hinsoro01.html,False
817,817,Robert Hite,1.0,121.0,14.2,4.6,1.5,44.2,84.8,52.3,1.0,38.4,13.8,hitero01.html,False
818,818,Donald Hodge,5.0,65.0,13.3,7.5,0.9,53.8,71.4,53.8,2.0,,,hodgedo01.html,False
819,819,Craig Hodges,10.0,115.0,12.8,2.5,3.8,48.7,74.2,,5.0,,,hodgecr01.html,False
820,820,Fred Hoiberg,10.0,126.0,15.8,5.9,2.8,51.1,84.4,58.0,6.0,40.0,,hoibefr01.html,False
821,821,Brad Holland,3.0,104.0,9.1,1.1,2.5,53.4,78.5,,2.0,,,hollabr01.html,False
822,822,Lionel Hollins,10.0,56.0,17.0,3.3,4.2,47.9,69.4,,3.0,,,hollili01.html,True
823,823,Ryan Hollins,10.0,113.0,5.7,4.0,0.4,57.5,59.1,57.7,5.0,100.0,7.9,holliry01.html,False
824,824,Essie Hollis,1.0,109.0,17.5,9.0,,49.0,72.9,,1.0,,,hollies01.html,False
825,825,Michael Holton,6.0,115.0,7.0,2.6,2.2,51.1,77.5,,5.0,,,holtomi01.html,False
826,826,Jerald Honeycutt,2.0,125.0,17.7,7.0,3.4,42.1,67.2,47.2,1.0,30.8,,honeyje01.html,False
827,827,Tyler Honeycutt,2.0,59.0,10.3,6.9,2.8,43.1,68.4,49.7,1.0,35.9,5.2,honeyty01.html,False
828,828,Dave Hoppen,6.0,111.0,19.5,7.0,1.3,60.0,77.2,,2.0,,,hoppeda01.html,False
829,829,Dennis Hopson,5.0,125.0,16.8,5.7,2.1,51.9,79.3,,3.0,,,hopsode01.html,False
830,830,Cedrick Hordges,2.0,105.0,12.8,6.7,1.1,52.7,63.8,,1.0,,,hordgce01.html,False
831,831,Tito Horford,3.0,55.0,14.2,9.3,1.5,51.1,56.5,51.1,2.0,,,horfoti01.html,False
832,832,Jeff Hornacek,14.0,123.0,10.7,3.3,5.4,48.9,79.0,,6.0,,,hornaje01.html,True
833,833,Robert Horry,16.0,134.0,11.9,6.9,1.8,45.8,74.2,51.0,4.0,37.1,,horryro01.html,False
834,834,Ed Horton,1.0,132.0,10.4,6.6,1.5,51.6,55.5,,1.0,,,hortoed01.html,False
835,835,Eddie House,11.0,124.0,16.5,4.0,3.3,42.5,79.8,49.5,9.0,36.6,11.7,houseed01.html,False
836,836,Allan Houston,12.0,128.0,21.9,4.0,3.6,46.0,84.9,54.8,5.0,42.4,,houstal01.html,True
837,837,Byron Houston,4.0,127.0,18.7,9.4,1.6,55.2,72.9,56.0,1.0,28.1,,houstby01.html,False
838,838,Brian Howard,2.0,111.0,9.3,4.0,2.1,48.9,73.2,51.9,2.0,37.2,,howarbr01.html,False
839,839,Josh Howard,10.0,127.0,13.9,6.6,1.9,48.3,70.8,52.4,5.0,35.3,19.0,howarjo01.html,True
840,840,Juwan Howard,19.0,131.0,13.1,4.1,1.9,41.3,82.7,47.2,3.0,36.0,11.2,howarju01.html,True
841,841,Otis Howard,1.0,108.0,15.9,9.0,,45.5,65.7,,1.0,,,howarot01.html,False
842,842,Stephen Howard,4.0,126.0,13.4,7.0,1.4,49.0,75.8,49.9,3.0,33.9,,howarst01.html,False
843,843,Phil Hubbard,10.0,88.0,16.5,11.1,1.3,53.5,63.1,,2.0,,,hubbaph01.html,False
844,844,Lester Hudson,4.0,65.0,26.6,7.9,4.4,45.6,85.8,54.3,3.0,37.2,14.5,hudsole01.html,False
845,845,Troy Hudson,11.0,57.0,20.6,3.8,2.2,39.1,80.6,50.4,6.0,37.1,,hudsotr01.html,False
846,846,Josh Huestis,3.0,135.0,7.5,6.2,0.8,45.1,61.0,48.9,3.0,31.9,11.6,huestjo01.html,False
847,847,Nate Huffman,1.0,46.0,15.8,9.4,1.6,58.1,74.2,61.2,1.0,45.2,5.2,huffmna01.html,False
848,848,Alfredrick Hughes,1.0,120.0,24.2,8.2,0.9,46.0,65.9,,1.0,,,hugheri01.html,False
849,849,Eddie Hughes,3.0,106.0,12.8,3.3,3.5,49.0,69.9,,3.0,,,hugheed01.html,False
850,850,Kim Hughes,6.0,72.0,13.6,11.2,,47.4,57.8,,1.0,,,hugheki01.html,False
851,851,Larry Hughes,13.0,32.0,20.9,5.1,2.4,41.5,69.2,45.4,7.0,29.0,4.3,hughela01.html,False
852,852,Robbie Hummel,2.0,127.0,14.0,6.8,2.1,44.3,84.1,52.5,2.0,38.9,22.2,hummero01.html,False
853,853,John Hummer,6.0,67.0,15.4,8.3,,53.0,61.9,,1.0,,,hummejo01.html,False
854,854,Ryan Humphrey,3.0,123.0,13.3,8.4,1.3,49.5,53.6,49.8,1.0,36.4,17.8,humphry01.html,False
855,855,Jay Humphries,11.0,112.0,11.7,2.8,5.0,49.8,69.6,,6.0,,,humphja01.html,False
856,856,Kris Humphries,13.0,29.0,21.7,10.1,0.7,44.4,74.2,46.1,8.0,34.0,3.5,humphkr01.html,False
857,857,Brandon Hunter,2.0,119.0,16.9,9.3,2.1,51.0,60.8,52.4,1.0,33.9,13.4,huntebr01.html,False
858,858,Chris Hunter,1.0,105.0,7.0,3.5,0.5,46.4,74.9,49.6,1.0,31.8,6.9,huntech01.html,False
859,859,Lindsey Hunter,17.0,119.0,20.1,3.2,3.7,40.9,70.9,47.9,7.0,35.3,,hunteli01.html,False
860,860,Othello Hunter,2.0,76.0,7.8,5.5,0.6,58.3,60.3,58.7,1.0,30.8,8.8,hunteot01.html,False
861,861,Steven Hunter,8.0,63.0,9.9,4.7,0.4,58.6,60.0,58.6,6.0,0.0,7.9,huntest01.html,False
862,862,Bobby Hurley,5.0,140.0,12.4,2.2,7.7,41.0,77.6,51.5,3.0,40.5,,hurlebo01.html,False
863,863,Geoff Huston,8.0,117.0,9.1,1.8,,50.8,68.5,,3.0,,,hustoge01.html,False
864,864,Marc Iavaroni,7.0,110.0,11.3,6.5,1.0,49.0,68.2,,2.0,,,iavarma01.html,False
865,865,Tom Ingelsby,3.0,87.0,18.6,5.2,,48.5,77.7,,1.0,,,ingelto01.html,False
866,866,Byron Irvin,3.0,127.0,12.2,3.2,2.2,50.1,75.6,,1.0,,,irvinby01.html,False
867,867,Mike Iuzzolino,2.0,112.0,13.3,1.9,2.8,52.7,87.8,64.5,2.0,51.2,,iuzzomi01.html,False
868,868,Royal Ivey,10.0,133.0,7.8,3.1,2.3,45.5,70.9,48.8,5.0,33.8,10.0,iveyro01.html,False
869,869,Jarrett Jack,13.0,101.0,12.5,4.5,5.4,47.8,79.6,53.2,5.0,35.9,14.2,jackja01.html,False
870,870,Bobby Jackson,12.0,60.0,14.4,5.5,3.5,42.7,78.6,46.9,1.0,30.7,7.8,jacksbo01.html,False
871,871,Cedric Jackson,1.0,125.0,8.8,4.5,3.7,39.1,63.6,44.0,1.0,30.5,11.3,jacksce01.html,False
872,872,Darnell Jackson,3.0,125.0,6.8,4.9,0.5,58.0,68.5,58.2,1.0,33.3,11.9,jacksda01.html,False
873,873,Greg Jackson,1.0,10.0,0.3,0.2,0.0,25.0,50.0,25.0,1.0,0.0,0.0,jacksgr01.html,False
874,874,Jaren Jackson,12.0,130.0,7.5,2.9,1.2,44.4,70.9,,8.0,,,jacksja01.html,False
875,875,Jermaine Jackson,5.0,118.0,11.4,4.7,4.3,42.9,71.0,47.9,3.0,35.7,14.7,jacksje01.html,False
876,876,Jim Jackson,14.0,93.0,19.2,5.9,4.0,50.3,78.4,53.3,2.0,37.6,,jacksji01.html,False
877,877,Luke Jackson,4.0,126.0,15.6,5.9,3.4,46.1,84.9,52.4,2.0,40.2,15.7,jackslu02.html,False
878,878,Marc Jackson,7.0,85.0,12.5,7.4,0.8,47.5,70.9,47.8,5.0,40.0,,jacksma02.html,False
879,879,Mark Jackson,17.0,131.0,10.1,2.6,5.6,51.0,75.1,,6.0,,,jacksma01.html,True
880,880,Michael Jackson,3.0,131.0,9.8,1.7,5.1,47.8,80.5,,1.0,,,jacksmi02.html,False
881,881,Randell Jackson,2.0,86.0,11.2,5.7,0.8,47.4,65.4,48.3,1.0,27.5,7.6,jacksra02.html,False
882,882,Tracy Jackson,3.0,114.0,11.3,5.0,1.7,53.1,70.5,,2.0,,,jackstr01.html,False
883,883,Wardell Jackson,1.0,71.0,11.3,7.2,,45.6,70.2,,1.0,,,jackswa01.html,False
884,884,Casey Jacobsen,4.0,95.0,18.1,3.8,2.7,47.0,77.1,56.6,2.0,42.7,15.1,jacobca01.html,False
885,885,Sam Jacobson,3.0,130.0,13.1,4.8,1.7,43.7,71.8,49.6,2.0,36.5,,jacobsa01.html,False
886,886,Dave Jamerson,3.0,115.0,20.3,4.5,2.4,48.8,84.6,,1.0,,,jamerda01.html,False
887,887,Damion James,4.0,142.0,13.5,9.3,1.1,47.9,64.0,51.4,1.0,36.4,20.7,jamesda01.html,False
888,888,Jerome James,9.0,81.0,16.0,9.2,0.7,49.5,52.7,49.5,5.0,0.0,9.4,jamesje01.html,False
889,889,Mike James,12.0,111.0,12.7,3.0,3.1,44.4,72.6,48.3,5.0,32.9,,jamesmi01.html,False
890,890,Tim James,3.0,115.0,14.9,7.4,0.7,47.6,64.4,48.3,2.0,27.8,16.0,jamesti01.html,False
891,891,Antawn Jamison,16.0,104.0,19.0,9.9,0.9,57.7,61.7,58.0,4.0,29.6,19.3,jamisan01.html,True
892,892,Harold Jamison,2.0,129.0,9.5,7.3,1.0,60.9,54.1,60.9,2.0,,17.2,jamisha01.html,False
893,893,Chris Jefferies,2.0,88.0,12.9,4.8,1.8,43.6,62.8,50.3,1.0,33.8,9.2,jeffech01.html,False
894,894,Amile Jefferson,2.0,150.0,7.2,6.3,0.9,62.0,57.5,62.0,1.0,,15.3,jeffeam01.html,False
895,895,Cory Jefferson,2.0,130.0,8.9,5.6,0.4,54.3,66.0,55.4,1.0,34.0,12.7,jeffeco01.html,False
896,896,Dontell Jefferson,1.0,62.0,3.6,2.6,3.3,38.9,67.0,43.8,1.0,27.7,3.4,jeffedo01.html,False
897,897,Richard Jefferson,17.0,84.0,11.2,5.0,2.8,49.0,71.8,53.4,4.0,36.8,9.8,jefferi01.html,False
898,898,Jared Jeffries,11.0,70.0,14.4,7.2,2.2,45.0,64.3,47.5,5.0,32.5,8.9,jeffrja01.html,False
899,899,Charles Jenkins,2.0,128.0,19.6,4.3,3.8,45.6,81.1,50.5,1.0,38.2,20.2,jenkich01.html,False
900,900,Brandon Jennings,9.0,52.0,3.3,2.6,0.6,44.8,77.1,49.3,2.0,33.3,0.6,jennibr01.html,False
901,901,Keith Jennings,3.0,127.0,15.7,3.9,7.7,54.9,86.1,64.5,3.0,49.3,,jennike01.html,False
902,902,Les Jepsen,2.0,102.0,5.9,5.0,0.7,58.5,60.0,58.7,2.0,25.0,,jepsele01.html,False
903,903,Grant Jerrett,1.0,34.0,5.2,3.6,0.5,40.9,81.8,51.3,1.0,40.5,2.3,jerregr01.html,False
904,904,Britton Johnsen,2.0,109.0,9.6,5.2,1.1,47.6,58.9,52.1,1.0,33.8,9.6,johnsbr01.html,False
905,905,Alexander Johnson,2.0,92.0,9.8,5.2,0.7,52.0,66.7,53.0,1.0,30.8,9.0,johnsal01.html,False
906,906,Anthony Johnson,13.0,117.0,8.2,2.6,4.4,46.6,72.5,51.3,9.0,40.4,,johnsan02.html,False
907,907,Armon Johnson,2.0,101.0,14.3,3.7,4.4,46.7,75.0,49.7,1.0,28.9,9.3,johnsar02.html,False
908,908,Avery Johnson,16.0,61.0,9.2,2.6,12.0,49.4,65.1,52.6,8.0,40.8,,johnsav01.html,False
909,909,Brice Johnson,2.0,148.0,11.6,7.0,0.9,57.5,70.8,57.5,2.0,,17.2,johnsbr02.html,False
910,910,Buck Johnson,7.0,122.0,15.3,7.6,1.3,54.0,73.9,,4.0,,,johnsbu01.html,False
911,911,Charles Johnson,7.0,58.0,4.1,2.6,0.5,50.3,61.1,50.3,2.0,0.0,2.3,johnsch01.html,False
912,912,Chris Johnson,4.0,138.0,10.6,6.1,1.1,42.7,82.6,53.5,6.0,37.1,17.0,johnsch04.html,False
913,913,Clay Johnson,3.0,59.0,15.2,7.8,0.9,49.9,68.3,,2.0,,,johnscl02.html,False
914,914,Dakari Johnson,1.0,78.0,5.8,4.3,0.5,53.7,55.9,53.7,1.0,,5.8,johnsda04.html,False
